,LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,FUEL_TYPE
0,https://www.sgcarmart.com/used_cars/info.php?ID=1293490&DL=4524\,MERCEDES BENZ G400 AMG LINE PREMIUM DIESEL,585880.0,61350.0,29-Sep-2022,24000.0,SUV,3268.0,2021,229260.0,15/09/2024,,,113000.0,2928.0,2925.0,2451.0,1.0,,Diesel
1,https://www.sgcarmart.com/used_cars/info.php?ID=1335107&DL=2876\,FORD FOCUS RS 2.3 GTDI 6MT SR,72000.0,24340.0,18-Nov-2016,167000.0,2016,1520.0,Manual,35161.0,15/09/2024,33035.0,38249.0,56206.0,792.0,2261.0,1560.0,1.0,Sports Car,Petrol
2,https://www.sgcarmart.com/used_cars/info.php?ID=1319958&DL=1188\,MAZDA MAZDA6 SEDAN 2.0 AT STANDARD 2WD,90800.0,15110.0,20-Jan-2020,,2019,1210.0,Auto,36172.0,15/09/2024,19965.0,19965.0,40889.0,1980.0,1998.0,1515.0,1.0,Luxury Sedan,Petrol
3,https://www.sgcarmart.com/used_cars/info.php?ID=1335957&DL=4014\,B.M.W. M COUPE MT HID ABS NAV D/AB 2WD 2DR,193888.0,30800.0,27-May-2011,83888.0,2011,3307.0,Manual,25633.0,15/09/2024,48853.0,48853.0,40714.0,2376.0,2979.0,1495.0,3.0,Sports Car,Petrol
4,https://www.sgcarmart.com/used_cars/info.php?ID=1319609&DL=2875\,HONDA SHUTTLE 1.5G CVT ABS D/AIRBAG 2WD 5DR,29088.0,15030.0,20-May-2016,130000.0,2016,682.0,Auto,12342.0,15/09/2024,17865.0,7865.0,47889.0,396.0,1496.0,1130.0,2.0,Stationwagon,Petrol
5,https://www.sgcarmart.com/used_cars/info.php?ID=1317859&DL=4516\,AUDI A4 1.4 TFSI S TRONIC,45888.0,15250.0,31-Oct-2016,121900.0,2016,624.0,Auto,27724.0,15/09/2024,32161.0,27026.0,54200.0,792.0,1395.0,1450.0,2.0,Luxury Sedan,Petrol
6,https://www.sgcarmart.com/used_cars/info.php?ID=1336144&DL=2547\,SUBARU OUTBACK 2.5I-S CVT AWD SR,29800.0,15720.0,30-Nov-2015,83900.0,2015,1798.0,Auto,19304.0,15/09/2024,21218.0,21706.0,61103.0,396.0,2498.0,1659.0,1.0,SUV,Petrol
7,https://www.sgcarmart.com/used_cars/info.php?ID=1333407&DL=1136\,HYUNDAI ACCENT (RB) 1.4 CVT,67800.0,11510.0,13-Mar-2020,77000.0,2019,608.0,Auto,24862.0,15/09/2024,9212.0,9212.0,32699.0,1980.0,1368.0,1115.0,2.0,Mid-Sized Sedan,Petrol
8,https://www.sgcarmart.com/used_cars/info.php?ID=1238413&DL=2958\,HONDA VEZEL 1.5G CVT,158888.0,17260.0,06-Oct-2023,88.0,2023,682.0,Auto,86950.0,15/09/2024,18251.0,5000.0,104000.0,3294.0,1496.0,1250.0,1.0,SUV,Petrol
9,https://www.sgcarmart.com/used_cars/info.php?ID=1310552&DL=4731\,NISSAN QASHQAI 1.2 DIG-T CVT ABS 2WD 5DR,24988.0,16390.0,28-Oct-2015,115000.0,2015,508.0,Auto,13789.0,15/09/2024,18413.0,13413.0,57498.0,396.0,1197.0,1285.0,3.0,SUV,Petrol
10,https://www.sgcarmart.com/used_cars/info.php?ID=1336120&DL=4298\,AUDI S5 4.2 FSI QU AT ABS D/AB HID SR 2DR,96800.0,22100.0,28-Mar-2009,180000.0,2009,6309.0,Auto,13727.0,15/09/2024,64399.0,64399.0,31335.0,1584.0,4163.0,1750.0,3.0,Sports Car,Petrol
11,https://www.sgcarmart.com/used_cars/info.php?ID=1332855&DL=4343\,VOLVO V40 T2 (A),25800.0,12820.0,28-Dec-2015,135000.0,2015,684.0,Auto,17892.0,15/09/2024,22664.0,18730.0,59200.0,396.0,1498.0,1450.0,2.0,Hatchback,Petrol
12,https://www.sgcarmart.com/used_cars/info.php?ID=1300697&DL=3392\,HONDA STREAM 1.8 A,28800.0,10640.0,18-Jun-2007,,2007,1467.0,Auto,14209.0,15/09/2024,16341.0,17976.0,52491.0,792.0,1799.0,1350.0,3.0,MPV,Petrol
13,https://www.sgcarmart.com/used_cars/info.php?ID=1312030&DL=4111\,TOYOTA RAIZE 1.0XS CVT,91800.0,14120.0,12-Jan-2021,24188.0,2020,392.0,Auto,29439.0,15/09/2024,19292.0,5000.0,40609.0,2376.0,996.0,1040.0,1.0,SUV,Petrol
14,https://www.sgcarmart.com/used_cars/info.php?ID=1263451&DL=2339\,SSANGYONG TIVOLI 1.6D 6AT 2WD ESP E5,39800.0,11560.0,05-Apr-2017,89000.0,SUV,1182.0,2016,24975.0,15/09/2024,,,49430.0,792.0,1597.0,1453.0,2.0,,Diesel
15,https://www.sgcarmart.com/used_cars/info.php?ID=1303473&DL=3723\,MERCEDES BENZ C 180 KOMPRESSOR,87800.0,12180.0,21-Dec-2011,116000.0,2011,965.0,Auto,34443.0,15/09/2024,31076.0,31076.0,47765.0,2772.0,1597.0,1500.0,4.0,Luxury Sedan,Petrol
16,https://www.sgcarmart.com/used_cars/info.php?ID=1318293&DL=2984\,HONDA VEZEL 1.5X CVT,108800.0,13910.0,03-Mar-2022,28000.0,2019,682.0,Auto,46741.0,15/09/2024,23466.0,9853.0,52709.0,2772.0,1496.0,1190.0,1.0,SUV,Petrol
17,https://www.sgcarmart.com/used_cars/info.php?ID=1334057&DL=2549\,B.M.W. X1 SDRIVE 18I LED HL XLINE,143500.0,18720.0,18-Feb-2021,63500.0,2020,684.0,Auto,66956.0,15/09/2024,38813.0,46339.0,50100.0,2376.0,1499.0,1435.0,1.0,SUV,Petrol
18,https://www.sgcarmart.com/used_cars/info.php?ID=1332636&DL=3414\,TOYOTA PREVIA 8 SEATER,88000.0,12800.0,29-Aug-2011,77000.0,2011,2129.0,Auto,39854.0,15/09/2024,35039.0,35039.0,57955.0,2376.0,2362.0,1795.0,3.0,MPV,Petrol
19,https://www.sgcarmart.com/used_cars/info.php?ID=1335831&DL=2341\,SUBARU FORESTER 2.0XT CVT AWD SR,42800.0,14600.0,29-Nov-2016,88000.0,2016,1210.0,Auto,25159.0,15/09/2024,20926.0,21297.0,56206.0,792.0,1998.0,1682.0,1.0,SUV,Petrol
20,https://www.sgcarmart.com/used_cars/info.php?ID=1319680&DL=3318\,MERCEDES BENZ S300L,88800.0,12610.0,10-Oct-2011,155000.0,2011,3097.0,Auto,40942.0,15/09/2024,85329.0,85329.0,58124.0,2562.0,2997.0,1850.0,3.0,Luxury Sedan,Petrol
21,https://www.sgcarmart.com/used_cars/info.php?ID=1313360&DL=3160\,HONDA HRV 1.5 LX CVT ABS D/AIRBAG 2WD,33630.0,13980.0,06-May-2016,90000.0,2016,684.0,Auto,17212.0,15/09/2024,21083.0,21517.0,32878.0,396.0,1497.0,1221.0,2.0,SUV,Petrol
22,https://www.sgcarmart.com/used_cars/info.php?ID=1321293&DL=3750\,MERCEDES BENZ C180K,63800.0,10430.0,27-Oct-2010,138000.0,2010,1039.0,Auto,21525.0,15/09/2024,31893.0,31893.0,35200.0,2376.0,1597.0,1500.0,4.0,Luxury Sedan,Petrol
23,https://www.sgcarmart.com/used_cars/info.php?ID=1294313&DL=4241\,TOYOTA YARIS 1.33 CVT,53800.0,11630.0,31-Jul-2014,51970.0,2013,642.0,Auto,36295.0,15/09/2024,21783.0,7497.0,39241.0,1584.0,1329.0,1035.0,1.0,Hatchback,Petrol
24,https://www.sgcarmart.com/used_cars/info.php?ID=1287176&DL=2454\,TOYOTA NOAH HYBRID 1.8X CVT,191800.0,18850.0,04-Apr-2024,80.0,MPV,,2023,94415.0,15/09/2024,,,96011.0,3564.0,1797.0,1640.0,1.0,,Petrol-Electric
25,https://www.sgcarmart.com/used_cars/info.php?ID=1336219&DL=2425\,MERCEDES BENZ A180 SALOON PROGRESSIVE,130888.0,17710.0,25-Jan-2021,41890.0,2020,586.0,Auto,53194.0,15/09/2024,31771.0,36480.0,40609.0,2376.0,1332.0,1380.0,1.0,Luxury Sedan,Petrol
26,https://www.sgcarmart.com/used_cars/info.php?ID=1311225&DL=4508\,KIA CERATO K3 1.6A SUNROOF,50800.0,11980.0,24-Apr-2018,,2017,738.0,Auto,23240.0,15/09/2024,15231.0,15231.0,37000.0,1188.0,1591.0,1295.0,1.0,Mid-Sized Sedan,Petrol
27,https://www.sgcarmart.com/used_cars/info.php?ID=1332610&DL=4609\,MITSUBISHI LANCER EX 1.6 AT LED TAIL LAMP,29800.0,10700.0,01-Nov-2016,154520.0,2016,738.0,Auto,19405.0,15/09/2024,14090.0,14090.0,51507.0,792.0,1590.0,1284.0,3.0,Mid-Sized Sedan,Petrol
28,https://www.sgcarmart.com/used_cars/info.php?ID=1264097&DL=1188\,MERCEDES BENZ E200K,45800.0,10270.0,06-Oct-2001,176017.0,2001,1815.0,Auto,14234.0,15/09/2024,44550.0,62370.0,31933.0,1584.0,1998.0,,1.0,Luxury Sedan,Petrol
29,https://www.sgcarmart.com/used_cars/info.php?ID=1320734&DL=2875\,MERCEDES BENZ CLA180 COUPE PROGRESSIVE,192888.0,19930.0,27-Apr-2023,16000.0,2023,586.0,Auto,108905.0,15/09/2024,35908.0,42272.0,96501.0,3168.0,1332.0,1410.0,1.0,Luxury Sedan,Petrol
30,https://www.sgcarmart.com/used_cars/info.php?ID=1313476&DL=1061\,VOLVO XC90 D5 INSCRIPTION A/T AWD S/R,65800.0,24660.0,06-Aug-2015,,SUV,1764.0,2015,49308.0,15/09/2024,,,60789.0,31.0,1969.0,2108.0,3.0,,Diesel
31,https://www.sgcarmart.com/used_cars/info.php?ID=1317520&DL=3368\,LAND ROVER RANGE EVOQUE 2.0 TSS,86888.0,17460.0,22-Dec-2017,,2017,1212.0,Auto,54173.0,15/09/2024,48377.0,59728.0,47002.0,1188.0,1999.0,1720.0,2.0,SUV,Petrol
32,https://www.sgcarmart.com/used_cars/info.php?ID=1332769&DL=4313\,CITROEN GRAND C4 SPACETOURER 1.2 EXCLUSIVE,120800.0,13930.0,29-Jul-2022,49800.0,2022,508.0,Auto,78875.0,15/09/2024,21687.0,22362.0,78899.0,2772.0,1199.0,1397.0,1.0,MPV,Petrol
33,https://www.sgcarmart.com/used_cars/info.php?ID=1330335&DL=3318\,AUDI A5 SPORTBACK 2.0 A,80800.0,12830.0,11-Jan-2011,150000.0,2010,1672.0,Auto,25633.0,15/09/2024,41739.0,41739.0,40714.0,2376.0,1984.0,1525.0,5.0,Luxury Sedan,Petrol
34,https://www.sgcarmart.com/used_cars/info.php?ID=1333494&DL=3590\,MERCEDES BENZ B180 STYLE (R16 LED),74800.0,15370.0,06-Aug-2018,83000.0,2018,740.0,Auto,32789.0,15/09/2024,27163.0,30029.0,34110.0,1188.0,1595.0,1425.0,1.0,Hatchback,Petrol
35,https://www.sgcarmart.com/used_cars/info.php?ID=1313673&DL=3175\,PORSCHE CAYENNE S HYBRID (V6),159999.0,21450.0,02-Mar-2012,114000.0,SUV,3094.0,2011,60117.0,15/09/2024,,,80583.0,2772.0,2995.0,2315.0,3.0,,Petrol-Electric
36,https://www.sgcarmart.com/used_cars/info.php?ID=1314978&DL=2303\,HYUNDAI I30 PDE 1.4 T-GDI DCT,88800.0,14520.0,11-Mar-2020,69907.0,2019,600.0,Auto,31643.0,15/09/2024,18277.0,18277.0,32699.0,1980.0,1353.0,1240.0,1.0,Hatchback,Petrol
37,https://www.sgcarmart.com/used_cars/info.php?ID=1323291&DL=3570\,B.M.W. X2 SDRIVE18I MSPT LED FOG LIGHTS,118888.0,17920.0,22-Jan-2020,67000.0,2019,684.0,Auto,56300.0,15/09/2024,38486.0,45881.0,40889.0,1980.0,1499.0,1415.0,1.0,SUV,Petrol
38,https://www.sgcarmart.com/used_cars/info.php?ID=1334291&DL=1344\,HONDA VEZEL HYBRID 1.5X AUTO,42800.0,13930.0,08-Aug-2017,77426.0,SUV,682.0,2016,17466.0,15/09/2024,,,50001.0,792.0,1496.0,1280.0,1.0,,Petrol-Electric
39,https://www.sgcarmart.com/used_cars/info.php?ID=1313613&DL=8008\,KIA CERATO 1.6(A) EX,65000.0,13490.0,04-Jan-2019,27900.0,2018,238.0,Auto,13369.0,15/09/2024,13838.0,13838.0,8556.0,1584.0,1591.0,1287.0,1.0,Mid-Sized Sedan,Petrol
40,https://www.sgcarmart.com/used_cars/info.php?ID=1335498&DL=3301\,MAZDA MAZDA3 SEDAN 1.5 AT EU6,45800.0,11110.0,09-Mar-2018,80300.0,2017,682.0,Auto,21821.0,15/09/2024,14299.0,14299.0,36001.0,1188.0,1496.0,1310.0,2.0,Mid-Sized Sedan,Petrol
41,https://www.sgcarmart.com/used_cars/info.php?ID=1323449&DL=1090\,RENAULT GRAND SCENIC IV 1.5 DCI AT EU6,64800.0,15120.0,30-May-2018,76000.0,MPV,1048.0,2018,25526.0,15/09/2024,,,38001.0,1188.0,1461.0,1540.0,1.0,,Diesel
42,https://www.sgcarmart.com/used_cars/info.php?ID=1306769&DL=4537\,HONDA HRV 1.5 LX CVT,57888.0,14260.0,02-Jan-2018,87000.0,2017,682.0,Auto,28107.0,15/09/2024,21266.0,21773.0,42339.0,1188.0,1496.0,1190.0,1.0,SUV,Petrol
43,https://www.sgcarmart.com/used_cars/info.php?ID=1319803&DL=3709\,KIA NIRO HYBRID 1.6 GDI DCT SUNROOF,53800.0,17990.0,24-Jul-2017,69000.0,SUV,732.0,2017,17204.0,15/09/2024,,,49802.0,792.0,1580.0,1425.0,1.0,,Petrol-Electric
44,https://www.sgcarmart.com/used_cars/info.php?ID=1307751&DL=4481\,MERCEDES BENZ GLC43 AMG COUPE 4MATIC AUTO,266800.0,36200.0,27-Nov-2020,50000.0,2020,2382.0,Auto,89009.0,15/09/2024,62630.0,84734.0,41503.0,2376.0,2996.0,1880.0,3.0,SUV,Petrol
45,https://www.sgcarmart.com/used_cars/info.php?ID=1317834&DL=3750\,TOYOTA ALLION A1.5 A,37800.0,8890.0,16-Dec-2008,142000.0,2008,1023.0,Auto,11723.0,15/09/2024,14594.0,14594.0,27571.0,1580.0,1496.0,1200.0,4.0,Mid-Sized Sedan,Petrol
46,https://www.sgcarmart.com/used_cars/info.php?ID=1291585&DL=1359\,RENAULT FLUENCE 1.5 DCI 110 A/T SR,19800.0,22630.0,22-Jun-2015,150000.0,Mid-Sized,1048.0,2015,7590.0,15/09/2024,,,66590.0,279.0,1461.0,1314.0,1.0,,Diesel
47,https://www.sgcarmart.com/used_cars/info.php?ID=1295672&DL=2332\,TOYOTA HARRIER G GRADE,78800.0,19850.0,15-Sep-2017,136200.0,2017,1210.0,Auto,38106.0,15/09/2024,33308.0,38632.0,49802.0,792.0,1998.0,1695.0,1.0,SUV,Petrol
48,https://www.sgcarmart.com/used_cars/info.php?ID=1239161&DL=1079\,B.M.W. 318CIA COUPE,61800.0,13360.0,10-Nov-2000,149000.0,2000,1635.0,Auto,16376.0,15/09/2024,37334.0,52268.0,35411.0,1584.0,1895.0,,,Sports Car,Petrol
49,https://www.sgcarmart.com/used_cars/info.php?ID=1332793&DL=3892\,HONDA CITY 1.5 SV CVT,23800.0,14130.0,07-Dec-2015,,2015,684.0,Auto,14399.0,15/09/2024,17998.0,12998.0,59200.0,396.0,1497.0,1096.0,1.0,Mid-Sized Sedan,Petrol
50,https://www.sgcarmart.com/used_cars/info.php?ID=1287847&DL=2080\,Volkswagen Golf 1.2A TSI (New 10-yr COE),96800.0,9670.0,01-Aug-2014,108000.0,2014,559.0,Auto,,15/09/2024,18097.0,5000.0,,365.0,1197.0,1229.0,2.0,Hatchback,Petrol
51,https://www.sgcarmart.com/used_cars/info.php?ID=1285349&DL=3507\,NISSAN QASHQAI 1.2 DIG-T CVT,63000.0,14980.0,28-Mar-2018,,2017,508.0,Auto,26550.0,15/09/2024,20143.0,20201.0,38000.0,1188.0,1197.0,1325.0,3.0,SUV,Petrol
52,https://www.sgcarmart.com/used_cars/info.php?ID=1319964&DL=1188\,TOYOTA CROWN AUTO,135800.0,19280.0,08-Nov-2011,,2011,3094.0,Auto,40942.0,15/09/2024,56461.0,56461.0,58124.0,2562.0,2995.0,1605.0,6.0,Luxury Sedan,Petrol
53,https://www.sgcarmart.com/used_cars/info.php?ID=1332469&DL=3210\,VOLKSWAGEN SHARAN 2.0 TSI 7N24MY,119800.0,19320.0,24-Oct-2019,76000.0,2019,1194.0,Auto,52807.0,15/09/2024,35890.0,42246.0,41361.0,1980.0,1984.0,1790.0,1.0,MPV,Petrol
54,https://www.sgcarmart.com/used_cars/info.php?ID=1332925&DL=2793\,RENAULT GRAND SCENIC IV 1.5 DCI AT EU6,48800.0,13340.0,23-Nov-2017,113710.0,MPV,1048.0,2017,22221.0,15/09/2024,,,44002.0,1188.0,1461.0,1540.0,2.0,,Diesel
55,https://www.sgcarmart.com/used_cars/info.php?ID=1299084&DL=3160\,SUZUKI VITARA 1.6 GLX 6AT 2WD,32530.0,14060.0,19-Jul-2016,79000.0,2016,736.0,Auto,16974.0,15/09/2024,18381.0,13381.0,52301.0,396.0,1586.0,1160.0,3.0,SUV,Petrol
56,https://www.sgcarmart.com/used_cars/info.php?ID=1319371&DL=4523\,KIA CERATO 1.6(A) SUNROOF,86800.0,14100.0,06-Mar-2020,80188.0,2019,738.0,Auto,32553.0,15/09/2024,19331.0,19331.0,32999.0,1980.0,1591.0,1287.0,1.0,Mid-Sized Sedan,Petrol
57,https://www.sgcarmart.com/used_cars/info.php?ID=1290339&DL=2984\,FERRARI 458 ITALIA A,539800.0,62610.0,29-Apr-2013,48000.0,2012,5674.0,Auto,87958.0,15/09/2024,320959.0,320959.0,109948.0,3168.0,4497.0,1485.0,,Sports Car,Petrol
58,https://www.sgcarmart.com/used_cars/info.php?ID=1318279&DL=3730\,FERRARI PORTOFINO,728000.0,106750.0,18-Jul-2019,15800.0,2019,3724.0,Auto,313497.0,15/09/2024,250575.0,423035.0,35906.0,1584.0,3855.0,1675.0,1.0,Sports Car,Petrol
59,https://www.sgcarmart.com/used_cars/info.php?ID=1308958&DL=3902\,TOYOTA ESTIMA AERAS G-EDITION 2.4 A,100800.0,15840.0,26-Jan-2011,117395.0,2010,2293.0,Auto,27165.0,15/09/2024,39090.0,39090.0,42683.0,2376.0,2362.0,1770.0,2.0,MPV,Petrol
60,https://www.sgcarmart.com/used_cars/info.php?ID=1287349&DL=2875\,PORSCHE CAYENNE V6 E5 TIP,125800.0,17450.0,09-Jan-2013,156000.0,2012,3986.0,Auto,47871.0,15/09/2024,80674.0,80674.0,66387.0,2772.0,3598.0,2105.0,4.0,SUV,Petrol
61,https://www.sgcarmart.com/used_cars/info.php?ID=1336319&DL=3163\,MAZDA MAZDA3 SEDAN 1.5 AT EU6,44888.0,11270.0,11-Jan-2018,91600.0,2017,682.0,Auto,23955.0,15/09/2024,14938.0,14938.0,42900.0,1188.0,1496.0,1310.0,2.0,Mid-Sized Sedan,Petrol
62,https://www.sgcarmart.com/used_cars/info.php?ID=1335851&DL=2296\,AUDI A3 SEDAN 1.0 TFSI S TRONIC (LED),73800.0,15990.0,28-Jun-2018,,2018,392.0,Auto,30194.0,15/09/2024,24712.0,26597.0,34110.0,1188.0,999.0,1280.0,1.0,Luxury Sedan,Petrol
63,https://www.sgcarmart.com/used_cars/info.php?ID=1315767&DL=3321\,B.M.W. M140I 5DR LED NAV SHAD,158800.0,29470.0,22-Mar-2019,33000.0,2018,2384.0,Auto,52713.0,15/09/2024,42474.0,51464.0,36961.0,1584.0,2998.0,1475.0,3.0,Hatchback,Petrol
64,https://www.sgcarmart.com/used_cars/info.php?ID=1334281&DL=1000\,,119000.0,20560.0,22-Oct-2019,30111.0,2019,124.0,Auto,33627.0,15/09/2024,25904.0,28266.0,24361.0,1980.0,1395.0,1572.0,1.0,SUV,
65,https://www.sgcarmart.com/used_cars/info.php?ID=1326309&DL=2083\,MERCEDES BENZ CLA180 COUPE URBAN (R18 LED),87800.0,18520.0,25-Jul-2018,47000.0,2018,740.0,Auto,36674.0,15/09/2024,29059.0,32683.0,40000.0,1188.0,1595.0,1430.0,2.0,Luxury Sedan,Petrol
66,https://www.sgcarmart.com/used_cars/info.php?ID=1305946&DL=3008\,TOYOTA COROLLA ALTIS 1.6 CVT,45888.0,14990.0,07-Feb-2017,86500.0,2016,742.0,Auto,24179.0,15/09/2024,19990.0,19990.0,50889.0,792.0,1598.0,1215.0,1.0,Mid-Sized Sedan,Petrol
67,https://www.sgcarmart.com/used_cars/info.php?ID=1315062&DL=3597\,PEUGEOT 3008 1.2 EAT8 ACTIVE PREMIUM,113000.0,14710.0,30-Jun-2021,55285.0,2021,508.0,Auto,48114.0,15/09/2024,24510.0,26314.0,41801.0,2376.0,1199.0,1320.0,1.0,SUV,Petrol
68,https://www.sgcarmart.com/used_cars/info.php?ID=1334489&DL=3475\,HYUNDAI I30 PDE 1.4 WAGON T-GDI DCT,69888.0,14920.0,27-Sep-2018,39370.0,2018,600.0,Auto,27283.0,15/09/2024,19445.0,19445.0,33900.0,1464.0,1353.0,1457.0,1.0,Stationwagon,Petrol
69,https://www.sgcarmart.com/used_cars/info.php?ID=1334731&DL=4717\,MITSUBISHI LANCER 1.6 A,55800.0,14180.0,22-Aug-2008,,2008,1101.0,Auto,13454.0,15/09/2024,12408.0,12408.0,34197.0,1188.0,1584.0,1162.0,4.0,Mid-Sized Sedan,Petrol
70,https://www.sgcarmart.com/used_cars/info.php?ID=1332301&DL=3911\,TOYOTA ESTIMA AERAS 2.4 A,,,25-Jan-2008,,2007,2457.0,Auto,,15/09/2024,30439.0,33483.0,51850.0,1188.0,2362.0,1730.0,3.0,MPV,Petrol
71,https://www.sgcarmart.com/used_cars/info.php?ID=1300626&DL=2757\,LAND ROVER DISCOVERY SPORT 2.0P 7 SEATER S/R,102800.0,20810.0,31-May-2018,108000.0,2018,1210.0,Auto,47440.0,15/09/2024,42383.0,51337.0,38700.0,1188.0,1997.0,1953.0,1.0,SUV,Petrol
72,https://www.sgcarmart.com/used_cars/info.php?ID=1330021&DL=4412\,VOLKSWAGEN GOLF A7 1.2 TSI AT 5G12DZ,17800.0,12960.0,09-Oct-2015,119852.0,2015,508.0,Auto,10374.0,15/09/2024,18038.0,8038.0,56001.0,366.0,1197.0,1229.0,3.0,Hatchback,Petrol
73,https://www.sgcarmart.com/used_cars/info.php?ID=1330344&DL=1015\,NISSAN X-TRAIL 2.0 CVT ABS 4WD S/R 7-STR,34800.0,14280.0,28-Apr-2016,92000.0,2016,1210.0,Auto,20614.0,15/09/2024,22509.0,23513.0,47604.0,396.0,1997.0,1626.0,1.0,SUV,Petrol
74,https://www.sgcarmart.com/used_cars/info.php?ID=1308775&DL=1000\,,428000.0,50580.0,21-Aug-2021,34000.0,2021,2378.0,Auto,157322.0,15/09/2024,101540.0,154772.0,59501.0,2376.0,2993.0,1730.0,2.0,Sports Car,
75,https://www.sgcarmart.com/used_cars/info.php?ID=1261647&DL=4078\,B.M.W. 523I 2.5 AT ABS D/AB 2WD 4DR GAS/D,96800.0,15220.0,24-Jan-2011,,2010,2514.0,Auto,27142.0,15/09/2024,38395.0,38395.0,42683.0,2376.0,2497.0,1650.0,4.0,Luxury Sedan,Petrol
76,https://www.sgcarmart.com/used_cars/info.php?ID=1247722&DL=8008\,MERCEDES BENZ CLA 200 (R18 SR),75800.0,16880.0,13-Mar-2014,,2014,814.0,Auto,35581.0,15/09/2024,29820.0,23748.0,39619.0,1584.0,1595.0,1430.0,,Luxury Sedan,Petrol
77,https://www.sgcarmart.com/used_cars/info.php?ID=1317588&DL=2408\,TOYOTA WISH 1.8 AUTO,48888.0,11160.0,31-Mar-2009,,2009,1458.0,Auto,13727.0,15/09/2024,18662.0,18662.0,31335.0,1584.0,1794.0,1310.0,3.0,MPV,Petrol
78,https://www.sgcarmart.com/used_cars/info.php?ID=1326753&DL=2296\,"B.M.W. X6 XDRIVE 40I MSPT ADPT LED HL, FL",299800.0,35570.0,31-Mar-2021,29000.0,SUV,2384.0,2021,131483.0,15/09/2024,,,47001.0,2376.0,2998.0,2095.0,1.0,,Petrol-Electric
79,https://www.sgcarmart.com/used_cars/info.php?ID=1332541&DL=4645\,MERCEDES BENZ C43 AMG 4MATIC AUTO,128800.0,28560.0,17-Apr-2017,61000.0,2017,2382.0,Auto,78478.0,15/09/2024,76688.0,110039.0,48209.0,792.0,2996.0,1690.0,2.0,Luxury Sedan,Petrol
80,https://www.sgcarmart.com/used_cars/info.php?ID=1331375&DL=2341\,MERCEDES BENZ C180 COUPE (R17 LED),131800.0,23880.0,07-Mar-2019,55000.0,2018,740.0,Auto,50167.0,15/09/2024,41388.0,49944.0,33989.0,1584.0,1595.0,1550.0,1.0,Luxury Sedan,Petrol
81,https://www.sgcarmart.com/used_cars/info.php?ID=1334641&DL=1000\,,220000.0,23310.0,24-Mar-2023,20000.0,2023,586.0,Auto,102399.0,15/09/2024,36189.0,42665.0,88000.0,3168.0,1332.0,1410.0,1.0,Luxury Sedan,
82,https://www.sgcarmart.com/used_cars/info.php?ID=1333517&DL=4404\,MASERATI GRANTURISMO,162800.0,18870.0,14-May-2013,120000.0,2013,5198.0,Auto,87958.0,15/09/2024,98323.0,98323.0,109948.0,3168.0,4244.0,1880.0,3.0,Sports Car,Petrol
83,https://www.sgcarmart.com/used_cars/info.php?ID=1314982&DL=3911\,HONDA VEZEL 1.5X AUTO,60500.0,12090.0,17-Apr-2015,81000.0,2015,682.0,Auto,,15/09/2024,18556.0,5000.0,,1825.0,1496.0,1190.0,1.0,SUV,Petrol
84,https://www.sgcarmart.com/used_cars/info.php?ID=1333246&DL=3137\,TOYOTA LEXUS IS250 AUTO STD FL,55800.0,13280.0,28-Nov-2008,,2008,2700.0,Auto,13500.0,15/09/2024,37374.0,37374.0,32121.0,1584.0,2500.0,1625.0,,Luxury Sedan,Petrol
85,https://www.sgcarmart.com/used_cars/info.php?ID=1326674&DL=4412\,AUDI Q3 1.4 TFSI (PI),37800.0,16200.0,30-Dec-2015,133415.0,2015,624.0,Auto,26360.0,15/09/2024,29913.0,33879.0,60003.0,396.0,1395.0,1480.0,1.0,SUV,Petrol
86,https://www.sgcarmart.com/used_cars/info.php?ID=1308192&DL=2741\,HYUNDAI VELOSTER FS 1.6 TURBO AT ABS D/AB SR 4DR,94800.0,12560.0,29-Nov-2012,140000.0,2012,886.0,Auto,44652.0,15/09/2024,16904.0,16904.0,59179.0,2772.0,1591.0,1353.0,3.0,Hatchback,Petrol
87,https://www.sgcarmart.com/used_cars/info.php?ID=1311457&DL=3887\,MAZDA MAZDA3 4DR 1.5 AT M-HYBRID ASTINA,102388.0,15170.0,04-Jan-2021,72000.0,Mid-Sized,682.0,2019,33848.0,15/09/2024,,,37690.0,2376.0,1496.0,1397.0,1.0,,Petrol-Electric
88,https://www.sgcarmart.com/used_cars/info.php?ID=1335109&DL=1177\,PORSCHE 911 TURBO S S-A COUPE,1260000.0,118050.0,14-Apr-2023,10400.0,2022,3552.0,Auto,456806.0,15/09/2024,251815.0,493993.0,107889.0,3168.0,3745.0,1640.0,1.0,Mid-Sized Sedan,Petrol
89,https://www.sgcarmart.com/used_cars/info.php?ID=1335004&DL=3381\,TOYOTA CAMRY 2.0 AUTO ABS AIRBAG,10600.0,13820.0,23-Jun-2010,120000.0,2010,1815.0,Auto,2575.0,15/09/2024,26443.0,26443.0,16784.0,279.0,1998.0,1530.0,4.0,Luxury Sedan,Petrol
