Unnamed: 0,LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,CAR_AGE,REG_MONTH
6127,https://www.sgcarmart.com/used_cars/info.php?ID=1204670&DL=3280&utm_content=SLeligible,Mercedes-Benz S-Class S320L,130000.0,26980.0,5-Jan-17,161000.0,2016,2382.0,Auto,91148.0,3/9/2024,89948.0,133907.0,46229.0,851,2996.0,1940.0,4,Luxury Sedan,7,1
6130,https://www.sgcarmart.com/used_cars/info.php?ID=1329526&DL=1039,Honda Vezel 1.5A G,123800.0,15050.0,17-Aug-22,51600.0,2022,682.0,Auto,60204.0,3/9/2024,22239.0,8135.0,68001.0,2588,1496.0,1250.0,1,SUV,2,8
6131,https://www.sgcarmart.com/used_cars/info.php?ID=1330694&DL=4500,Subaru Forester 2.0A XT Sunroof,26000.0,17730.0,28-Aug-15,125000.0,2015,1210.0,Auto,14706.0,3/9/2024,17222.0,17222.0,62140.0,34,1998.0,1682.0,4,SUV,9,8
6132,https://www.sgcarmart.com/used_cars/info.php?ID=1293777&DL=1339&utm_content=SLeligible,BMW M3 Convertible,101800.0,18020.0,28-Apr-10,58000.0,2008,5922.0,Auto,18964.0,3/9/2024,92849.0,92849.0,33568.0,2039,3999.0,1905.0,6,Sports Car,14,4
6133,https://www.sgcarmart.com/used_cars/info.php?ID=1247302&DL=3103,Volkswagen Tiguan 2.0A TSI Elegance Sunroof,194988.0,20400.0,29-May-23,15000.0,2022,1194.0,Auto,120632.0,3/9/2024,29631.0,33484.0,119399.0,3165,1984.0,1678.0,1,SUV,1,5
6135,https://www.sgcarmart.com/used_cars/info.php?ID=1305121&DL=4114&utm_content=SLeligible,Mitsubishi Lancer 1.6A,33800.0,10430.0,2-Jan-08,160000.0,2007,1101.0,Auto,13611.0,3/9/2024,11676.0,12844.0,41994.0,1162,1584.0,1162.0,1,Mid-Sized Sedan,16,1
6136,https://www.sgcarmart.com/used_cars/info.php?ID=1313437&DL=4309&utm_content=SLeligible,Toyota Camry 2.5A,103500.0,17990.0,30-Apr-19,84690.0,2019,1784.0,Auto,47736.0,3/9/2024,33952.0,39533.0,43102.0,1676,2487.0,1545.0,1,Luxury Sedan,5,4
6139,https://www.sgcarmart.com/used_cars/info.php?ID=1252012&DL=3100&utm_content=SLeligible,Volkswagen Tiguan 2.0A TSI,72800.0,12140.0,8-Mar-11,150000.0,2010,1672.0,Auto,19730.0,3/9/2024,25424.0,25424.0,32914.0,1863,1984.0,1648.0,5,SUV,13,3
6140,https://www.sgcarmart.com/used_cars/info.php?ID=1286048&DL=3626&utm_content=SLeligible,Hyundai Tucson 1.6A GLS T-GDi DCT Turbo,81888.0,16430.0,21-Jan-19,60000.0,2018,738.0,Auto,27913.0,3/9/2024,19712.0,19712.0,32200.0,1587,1591.0,1594.0,1,SUV,5,1
6141,https://www.sgcarmart.com/used_cars/info.php?ID=1311412&DL=3179&utm_content=SLeligible,Aston Martin Vantage 4.0A,568000.0,75210.0,17-Sep-20,29100.0,2019,3922.0,Auto,191888.0,3/9/2024,142054.0,227698.0,35001.0,2193,3982.0,1685.0,2,Sports Car,4,9
6142,https://www.sgcarmart.com/used_cars/info.php?ID=1332536&DL=3934,Hyundai Tucson 1.6A GLS T-GDi DCT Turbo S,112000.0,16680.0,19-Oct-20,57000.0,2020,738.0,Auto,39814.0,3/9/2024,19605.0,19605.0,40989.0,2225,1591.0,1594.0,1,SUV,4,10
6144,https://www.sgcarmart.com/used_cars/info.php?ID=1294962&DL=3318&utm_content=SLeligible,Mazda 6 2.0A,76800.0,14180.0,6-Jun-19,88000.0,2019,1210.0,Auto,33343.0,3/9/2024,18713.0,18713.0,42564.0,1732,1998.0,1515.0,2,Luxury Sedan,5,6
6145,https://www.sgcarmart.com/used_cars/info.php?ID=1320008&DL=3089&utm_content=SLeligible,Kia Optima 2.0A,68800.0,10330.0,25-May-11,155000.0,2010,1694.0,Auto,31501.0,3/9/2024,16769.0,16769.0,47316.0,2407,1998.0,1529.0,2,Luxury Sedan,13,5
6147,https://www.sgcarmart.com/used_cars/info.php?ID=1330697&DL=1028,Toyota Vellfire 2.5A Elegance Moonroof,137800.0,26120.0,23-Oct-18,150000.0,2018,1792.0,Auto,54577.0,3/9/2024,48192.0,59469.0,31301.0,1499,2494.0,2045.0,3,MPV,6,10
6148,https://www.sgcarmart.com/used_cars/info.php?ID=1330681&DL=3489,Mercedes-Benz GLB-Class GLB200 AMG Line Premium 7-Seater,189800.0,23560.0,24-Sep-21,45135.0,2019,586.0,Auto,83522.0,3/9/2024,39344.0,47082.0,68310.0,2555,1332.0,1610.0,1,SUV,3,9
6150,https://www.sgcarmart.com/used_cars/info.php?ID=1269350&DL=1339&utm_content=SLeligible,Volkswagen Golf 1.0A TSI Trendline,53800.0,11960.0,25-May-18,91000.0,2017,392.0,Auto,26185.0,3/9/2024,18517.0,18517.0,38000.0,1336,999.0,1257.0,3,Hatchback,6,5
6152,https://www.sgcarmart.com/used_cars/info.php?ID=1308049&DL=3194&utm_content=SLeligible,Mitsubishi Outlander 2.0A,94300.0,16560.0,14-Aug-19,118000.0,2019,1210.0,Auto,36860.0,3/9/2024,23441.0,24818.0,39406.0,1490,1998.0,1480.0,1,SUV,5,8
6154,https://www.sgcarmart.com/used_cars/info.php?ID=1308643&DL=4210&utm_content=SLeligible,Honda Jazz 1.5A RS,38800.0,13580.0,23-Jan-17,82000.0,2016,684.0,Auto,19547.0,3/9/2024,17792.0,12792.0,49751.0,859,1498.0,1046.0,2,Hatchback,7,1
6155,https://www.sgcarmart.com/used_cars/info.php?ID=1269037&DL=4064&utm_content=SLeligible,Volkswagen Beetle Cabriolet 1.2A TSI,106800.0,18900.0,16-Aug-19,61000.0,2019,508.0,Auto,34739.0,3/9/2024,24630.0,26482.0,32725.0,1492,1197.0,1421.0,1,Sports Car,5,8
6156,https://www.sgcarmart.com/used_cars/info.php?ID=1311890&DL=3597&utm_content=SLeligible,Subaru Forester 2.0A XT Sunroof,46000.0,15350.0,17-Jan-17,107580.0,2016,1210.0,Auto,24128.0,3/9/2024,19237.0,19237.0,53106.0,853,1998.0,1682.0,2,SUV,7,1
6157,https://www.sgcarmart.com/used_cars/info.php?ID=1330203&DL=2494,BMW X1 sDrive18i,51500.0,17010.0,10-Nov-16,110083.0,2016,684.0,Auto,29676.0,3/9/2024,29796.0,28715.0,57002.0,796,1499.0,1430.0,1,SUV,8,11
6158,https://www.sgcarmart.com/used_cars/info.php?ID=1332850&DL=3922,Volkswagen Golf 1.2A TSI,18800.0,15070.0,28-Aug-15,140000.0,2015,508.0,Auto,9659.0,3/9/2024,18038.0,8038.0,57498.0,34,1197.0,1229.0,2,Hatchback,9,8
6159,https://www.sgcarmart.com/used_cars/info.php?ID=1279487&DL=4508&utm_content=SLeligible,Subaru Impreza 5D 1.6i-S,39300.0,12310.0,28-Apr-17,108500.0,2017,744.0,Auto,21521.0,3/9/2024,13466.0,13466.0,50789.0,944,1600.0,1449.0,1,Hatchback,7,4
6160,https://www.sgcarmart.com/used_cars/info.php?ID=1281023&DL=2283&utm_content=SLeligible,Volkswagen Golf SV 1.4A TSI Highline Sunroof,76800.0,13980.0,17-Jan-19,72000.0,2018,624.0,Auto,33261.0,3/9/2024,28089.0,31325.0,25920.0,1583,1395.0,1383.0,1,Hatchback,5,1
6161,https://www.sgcarmart.com/used_cars/info.php?ID=1327476&DL=3730,Toyota Raize 1.0A XS,87000.0,13650.0,16-Sep-20,25000.0,2020,392.0,Auto,22830.0,3/9/2024,19234.0,9234.0,26351.0,2192,996.0,1040.0,1,SUV,4,9
6165,https://www.sgcarmart.com/used_cars/info.php?ID=1327204&DL=3613,Honda Odyssey 2.4A EX-S 8-Seater,65200.0,19860.0,16-Feb-17,93821.0,2016,1630.0,Auto,32346.0,3/9/2024,29302.0,33023.0,51109.0,882,2356.0,1769.0,1,MPV,7,2
6166,https://www.sgcarmart.com/used_cars/info.php?ID=1310869&DL=3730&utm_content=SLeligible,Porsche 911 Turbo S Cabriolet 3.8A PDK,728888.0,75670.0,12-Aug-21,17200.0,2021,3552.0,Auto,345954.0,3/9/2024,241966.0,407539.0,62000.0,2228,3745.0,1785.0,4,Sports Car,3,8
6167,https://www.sgcarmart.com/used_cars/info.php?ID=1284566&DL=4721&utm_content=SLeligible,BMW 4 Series 430i Gran Coupe M-Sport Pro Sunroof,250588.0,25810.0,28-Sep-22,20000.0,2021,1210.0,Auto,149137.0,3/9/2024,62501.0,84502.0,107201.0,2924,1998.0,1645.0,2,Luxury Sedan,2,9
6170,https://www.sgcarmart.com/used_cars/info.php?ID=1329564&DL=3003&utm_content=SLeligible,Porsche Cayenne 3.6A Tip,160000.0,17780.0,27-Sep-13,94000.0,2013,3654.0,Auto,94686.0,3/9/2024,83555.0,122399.0,118357.0,2958,3598.0,2105.0,3,SUV,11,9
6171,https://www.sgcarmart.com/used_cars/info.php?ID=1312707&DL=3546&utm_content=SLeligible,Mercedes-Benz C-Class C250 AMG Line,86800.0,24000.0,17-Feb-17,85300.0,2016,1202.0,Auto,46433.0,3/9/2024,45559.0,55783.0,52807.0,883,1991.0,1480.0,2,Luxury Sedan,7,2
6172,https://www.sgcarmart.com/used_cars/info.php?ID=1312444&DL=2585&utm_content=SLeligible,Aston Martin DB9 Coupe 6.0A,369000.0,41350.0,5-Aug-13,61500.0,2013,8371.0,Auto,94686.0,3/9/2024,200999.0,333799.0,118357.0,2951,5935.0,1785.0,1,Sports Car,11,8
6173,https://www.sgcarmart.com/used_cars/info.php?ID=1311406&DL=1245&utm_content=SLeligible,Kia Sorento 2.4A EX,68000.0,12030.0,29-Apr-10,130000.0,2010,2451.0,Auto,18973.0,3/9/2024,21745.0,21745.0,33568.0,2040,2359.0,1838.0,5,SUV,14,4
6174,https://www.sgcarmart.com/used_cars/info.php?ID=1330489&DL=2351,BMW 4 Series 430i Gran Coupe M-Sport Pro Sunroof,282800.0,26070.0,7-Sep-23,11700.0,2022,1210.0,Auto,167911.0,3/9/2024,63866.0,95665.0,134889.0,3288,1998.0,1645.0,1,Luxury Sedan,1,9
6175,https://www.sgcarmart.com/used_cars/info.php?ID=1323578&DL=3426&utm_content=SLeligible,BMW 2 Series 216i Gran Tourer Luxury,67800.0,15620.0,21-Nov-17,106251.0,2017,684.0,Auto,38022.0,3/9/2024,30858.0,35202.0,47112.0,1162,1499.0,1480.0,2,MPV,7,11
6176,https://www.sgcarmart.com/used_cars/info.php?ID=1297444&DL=4731&utm_content=SLeligible,SEAT Ateca 1.4A TSI Style,90988.0,15130.0,29-Oct-19,77000.0,2018,624.0,Auto,40847.0,3/9/2024,24316.0,26043.0,41361.0,1860,1395.0,1375.0,2,SUV,5,10
6177,https://www.sgcarmart.com/used_cars/info.php?ID=1309897&DL=3597&utm_content=SLeligible,Hyundai Avante 1.6A GLS,77000.0,13200.0,6-Jan-20,66693.0,2019,738.0,Auto,23932.0,3/9/2024,12913.0,12913.0,26667.0,1947,1591.0,1345.0,2,Mid-Sized Sedan,4,1
6178,https://www.sgcarmart.com/used_cars/info.php?ID=1328919&DL=3597,Honda Shuttle 1.5A G Honda Sensing,100000.0,13750.0,23-Sep-21,35286.0,2019,682.0,Auto,37690.0,3/9/2024,20745.0,6043.0,47000.0,2564,1496.0,1130.0,2,Stationwagon,3,9
6179,https://www.sgcarmart.com/used_cars/info.php?ID=1331850&DL=2080&utm_content=SLeligible,Mazda 3 1.6A,46800.0,9090.0,28-Oct-09,178000.0,2009,1113.0,Auto,15748.0,3/9/2024,19925.0,19925.0,30574.0,1859,1598.0,1275.0,3,Mid-Sized Sedan,15,10
6182,https://www.sgcarmart.com/used_cars/info.php?ID=1289684&DL=4277&utm_content=SLeligible,Honda Stepwagon 1.5A G,71800.0,24890.0,11-Jan-17,63000.0,2015,682.0,Auto,28378.0,3/9/2024,24618.0,26466.0,53106.0,857,1496.0,1670.0,2,MPV,7,1
6184,https://www.sgcarmart.com/used_cars/info.php?ID=1328027&DL=3911,BMW X3 sDrive20i,183800.0,23560.0,23-Apr-21,19650.0,2021,1210.0,Auto,81810.0,3/9/2024,44958.0,54942.0,61190.0,2409,1998.0,1685.0,1,SUV,3,4
6185,https://www.sgcarmart.com/used_cars/info.php?ID=1307847&DL=3318,Toyota Estima 2.4A Aeras Moonroof,27800.0,14580.0,11-Sep-06,150000.0,2006,2457.0,Auto,9845.0,3/9/2024,31236.0,34360.0,51630.0,373,2362.0,1730.0,5,Mid-Sized Sedan,18,9
6187,https://www.sgcarmart.com/used_cars/info.php?ID=1317877&DL=3626&utm_content=SLeligible,Honda City 1.5A SV,68888.0,13660.0,24-Jan-19,75848.0,2018,684.0,Auto,22834.0,3/9/2024,17833.0,17833.0,23568.0,1580,1497.0,1096.0,1,Mid-Sized Sedan,5,1
6189,https://www.sgcarmart.com/used_cars/info.php?ID=1262580&DL=3382&utm_content=SLeligible,Subaru Forester 2.0i-L Sunroof,59998.0,13920.0,30-Jun-18,151193.0,2018,1208.0,Auto,22572.0,3/9/2024,13559.0,13559.0,36000.0,1371,1995.0,1591.0,2,SUV,6,6
6192,https://www.sgcarmart.com/used_cars/info.php?ID=1317535&DL=4343&utm_content=SLeligible,Mercedes-Benz C-Class C63 AMG,180800.0,25550.0,21-Jun-12,91050.0,2011,9625.0,Auto,41133.0,3/9/2024,91611.0,91611.0,58124.0,2562,6208.0,1730.0,5,Sports Car,12,6
6195,https://www.sgcarmart.com/used_cars/info.php?ID=1330123&DL=2351,BMW 2 Series 216i Gran Tourer Sport,133800.0,17130.0,12-May-21,53683.0,2021,684.0,Auto,60922.0,3/9/2024,33161.0,38426.0,48002.0,2438,1499.0,1490.0,1,MPV,3,5
6196,https://www.sgcarmart.com/used_cars/info.php?ID=1330443&DL=3175,BMW 5 Series 520i SE,143800.0,20080.0,26-Feb-20,85000.0,2018,1210.0,Auto,68601.0,3/9/2024,53015.0,67427.0,32889.0,1977,1998.0,1605.0,1,Luxury Sedan,4,2
6198,https://www.sgcarmart.com/used_cars/info.php?ID=1301769&DL=1290&utm_content=SLeligible,Toyota Corolla Altis 1.6A Elegance,45555.0,15620.0,14-Dec-16,101950.0,2016,742.0,Auto,22925.0,3/9/2024,19995.0,19995.0,48000.0,820,1598.0,1215.0,1,Mid-Sized Sedan,8,12
6199,https://www.sgcarmart.com/used_cars/info.php?ID=1257156&DL=2804&utm_content=SLeligible,Nissan Qashqai 1.2A DIG-T,25800.0,14440.0,30-Dec-15,110200.0,2015,508.0,Auto,14570.0,3/9/2024,18454.0,13454.0,54301.0,461,1197.0,1285.0,2,SUV,9,12
6201,https://www.sgcarmart.com/used_cars/info.php?ID=1269841&DL=3647&utm_content=SLeligible,Mazda 3 1.5A Deluxe Sunroof,34500.0,14060.0,24-Aug-16,88620.0,2016,682.0,Auto,17998.0,3/9/2024,18622.0,13622.0,53334.0,395,1496.0,1321.0,2,Mid-Sized Sedan,8,8
6202,https://www.sgcarmart.com/used_cars/info.php?ID=1329675&DL=1067,BMW X1 sDrive16i M-Sport,185888.0,19150.0,24-Mar-23,38500.0,2022,684.0,Auto,107914.0,3/9/2024,37249.0,44149.0,93503.0,3100,1499.0,1500.0,1,SUV,1,3
6204,https://www.sgcarmart.com/used_cars/info.php?ID=1329865&DL=3976,BMW 4 Series 430i Gran Coupe M-Sport Sunroof,92500.0,20760.0,28-Sep-17,58000.0,2017,1210.0,Auto,52596.0,3/9/2024,46940.0,57716.0,49189.0,1099,1998.0,1540.0,2,Luxury Sedan,7,9
6205,https://www.sgcarmart.com/used_cars/info.php?ID=1321396&DL=4727&utm_content=SLeligible,Honda HR-V 1.5A DX,140800.0,15380.0,10-Apr-23,7000.0,2022,684.0,Auto,87542.0,3/9/2024,16986.0,16986.0,93503.0,3136,1498.0,1254.0,1,SUV,1,4
6206,https://www.sgcarmart.com/used_cars/info.php?ID=1314117&DL=4031&utm_content=SLeligible,Mitsubishi Lancer EX 1.6A,37688.0,13550.0,14-Dec-16,78600.0,2016,738.0,Auto,20193.0,3/9/2024,13670.0,13670.0,52668.0,820,1590.0,1284.0,2,Mid-Sized Sedan,8,12
6208,https://www.sgcarmart.com/used_cars/info.php?ID=1317760&DL=2283&utm_content=SLeligible,Mazda CX-5 2.0A Elegance,139800.0,16560.0,16-Jun-22,47000.0,2021,1210.0,Auto,94710.0,3/9/2024,21251.0,21752.0,100684.0,2827,1998.0,1576.0,1,SUV,2,6
6209,https://www.sgcarmart.com/used_cars/info.php?ID=1331019&DL=1351,Volkswagen Jetta GP 1.4A TSI Trendline,13888.0,15940.0,20-Apr-15,71000.0,2014,620.0,Auto,8164.0,3/9/2024,17864.0,7864.0,67749.0,216,1390.0,1417.0,3,Mid-Sized Sedan,9,4
6210,https://www.sgcarmart.com/used_cars/info.php?ID=1293299&DL=2792&utm_content=SLeligible,BMW 4 Series 420i Gran Coupe,118800.0,19610.0,24-May-19,62237.0,2019,1210.0,Auto,56823.0,3/9/2024,43194.0,52472.0,42564.0,1700,1998.0,1540.0,1,Luxury Sedan,5,5
6211,https://www.sgcarmart.com/used_cars/info.php?ID=1310006&DL=4130,Skoda Kodiaq 1.4A TSI Ambition Plus,109800.0,18850.0,30-Sep-19,94355.0,2019,624.0,Auto,41496.0,3/9/2024,25904.0,28266.0,40002.0,1831,1395.0,1572.0,1,SUV,5,9
6212,https://www.sgcarmart.com/used_cars/info.php?ID=1316036&DL=2984&utm_content=SLeligible,Honda Fit 1.3A,99888.0,12800.0,12-Apr-22,13000.0,2020,578.0,Auto,43852.0,3/9/2024,15492.0,5000.0,52709.0,2773,1317.0,1070.0,1,Hatchback,2,4
6214,https://www.sgcarmart.com/used_cars/info.php?ID=1313741&DL=4031&utm_content=SLeligible,Mercedes-Benz GLC-Class GLC250 AMG Line 4MATIC,134388.0,24950.0,18-Dec-18,84700.0,2018,1202.0,Auto,52145.0,3/9/2024,44782.0,54695.0,32302.0,1554,1991.0,1735.0,1,SUV,6,12
6215,https://www.sgcarmart.com/used_cars/info.php?ID=1323696&DL=3100&utm_content=SLeligible,BMW 5 Series 523i,90800.0,15150.0,27-Dec-10,213000.0,2010,2514.0,Auto,19730.0,3/9/2024,37975.0,37975.0,32914.0,1863,2497.0,1650.0,6,Luxury Sedan,14,12
6216,https://www.sgcarmart.com/used_cars/info.php?ID=1331914&DL=1020,BMW 2 Series 216i Gran Tourer,68888.0,14900.0,12-Feb-18,99000.0,2017,684.0,Auto,36646.0,3/9/2024,30858.0,35202.0,40000.0,1253,1499.0,1480.0,2,MPV,6,2
6220,https://www.sgcarmart.com/used_cars/info.php?ID=1314762&DL=4157&utm_content=SLeligible,Audi A3 Sportback 1.0A TFSI S-tronic,65888.0,13900.0,26-Jun-18,82000.0,2018,392.0,Auto,30680.0,3/9/2024,24173.0,25843.0,36426.0,1367,999.0,1275.0,2,Hatchback,6,6
6222,https://www.sgcarmart.com/used_cars/info.php?ID=1331637&DL=2341,Mercedes-Benz E-Class E200 Avantgarde,149800.0,22970.0,15-Aug-19,88000.0,2019,1202.0,Auto,67414.0,3/9/2024,55707.0,72273.0,34000.0,1491,1991.0,1640.0,2,Luxury Sedan,5,8
6223,https://www.sgcarmart.com/used_cars/info.php?ID=1332327&DL=3518,Toyota Raize 1.2A X,126800.0,13620.0,18-Oct-23,12215.0,2022,506.0,Auto,84551.0,3/9/2024,13896.0,5000.0,101001.0,3319,1196.0,970.0,1,SUV,1,10
6224,https://www.sgcarmart.com/used_cars/info.php?ID=1328827&DL=3845,Volvo XC60 T5 2.0A,44800.0,16500.0,26-Feb-16,150000.0,2015,1176.0,Auto,28148.0,3/9/2024,34851.0,40792.0,38610.0,517,1969.0,1722.0,2,SUV,8,2
6225,https://www.sgcarmart.com/used_cars/info.php?ID=1319257&DL=4031&utm_content=SLeligible,Mitsubishi Eclipse Cross 1.5A,87088.0,15870.0,16-May-19,79000.0,2018,684.0,Auto,40108.0,3/9/2024,23627.0,25078.0,48000.0,1702,1499.0,1490.0,1,SUV,5,5
6227,https://www.sgcarmart.com/used_cars/info.php?ID=1322697&DL=3426&utm_content=SLeligible,Mitsubishi Space Star 1.2A,41800.0,11670.0,16-Jan-18,69560.0,2017,506.0,Auto,17263.0,3/9/2024,14363.0,5000.0,41617.0,1217,1193.0,940.0,3,Hatchback,6,1
6228,https://www.sgcarmart.com/used_cars/info.php?ID=1285956&DL=3730&utm_content=SLeligible,Mercedes-Benz GLA-Class GLA200 Urban Edition,66808.0,14340.0,19-Nov-14,93000.0,2014,740.0,Auto,45673.0,3/9/2024,27866.0,21013.0,49031.0,1677,1595.0,1435.0,2,SUV,10,11
6229,https://www.sgcarmart.com/used_cars/info.php?ID=1321713&DL=4189&utm_content=SLeligible,Suzuki Swift 1.0A GLX,63963.0,12460.0,21-Mar-19,41000.0,2019,392.0,Auto,22031.0,3/9/2024,14643.0,14643.0,25920.0,1647,998.0,940.0,1,Hatchback,5,3
6232,https://www.sgcarmart.com/used_cars/info.php?ID=1315492&DL=1032,Honda Civic 1.6A VTi,27900.0,13780.0,25-Nov-15,115555.0,2015,742.0,Auto,19374.0,3/9/2024,21459.0,22043.0,59200.0,426,1598.0,1225.0,1,Mid-Sized Sedan,9,11
6233,https://www.sgcarmart.com/used_cars/info.php?ID=1195477&DL=2283&utm_content=SLeligible,BMW M5 Competition,438800.0,47980.0,23-Oct-23,11000.0,2020,4568.0,Auto,116802.0,3/9/2024,33999.0,39599.0,146002.0,3324,4395.0,1950.0,1,Sports Car,1,10
6235,https://www.sgcarmart.com/used_cars/info.php?ID=1332833&DL=4407,Nissan Qashqai 1.2A DIG-T,27888.0,11660.0,25-Jun-16,120000.0,2016,508.0,Auto,17223.0,3/9/2024,18689.0,13689.0,53694.0,636,1197.0,1285.0,3,SUV,8,6
6236,https://www.sgcarmart.com/used_cars/info.php?ID=1310005&DL=3381&utm_content=SLeligible,Mercedes-Benz A-Class A200 Progressive,116300.0,19240.0,26-Sep-19,80000.0,2019,586.0,Auto,47860.0,3/9/2024,32681.0,37754.0,38602.0,1827,1332.0,1375.0,2,Hatchback,5,9
6237,https://www.sgcarmart.com/used_cars/info.php?ID=1330046&DL=4313,Toyota Harrier Turbo 2.0A G,80800.0,19480.0,31-Oct-17,120420.0,2017,1210.0,Auto,40892.0,3/9/2024,33308.0,38632.0,50000.0,1132,1998.0,1695.0,1,SUV,7,10
6239,https://www.sgcarmart.com/used_cars/info.php?ID=1322007&DL=4537&utm_content=SLeligible,Skoda Octavia 1.4A TSI Ambition,84400.0,13530.0,30-Mar-20,62000.0,2019,624.0,Auto,31681.0,3/9/2024,18105.0,18105.0,32500.0,2011,1395.0,1289.0,2,Mid-Sized Sedan,4,3
6241,https://www.sgcarmart.com/used_cars/info.php?ID=1239420&DL=3283&utm_content=SLeligible,Toyota Vellfire 3.5A V L-Edition Sunroof,76800.0,13120.0,12-Jul-10,135000.0,2010,4650.0,Auto,19653.0,3/9/2024,54812.0,54812.0,33568.0,1833,3456.0,2030.0,5,MPV,14,7
6242,https://www.sgcarmart.com/used_cars/info.php?ID=1267941&DL=3142&utm_content=SLeligible,BMW 3 Series 320i,61800.0,13790.0,26-Feb-09,119721.0,2008,1812.0,Auto,14313.0,3/9/2024,35661.0,35661.0,31933.0,1612,1995.0,1390.0,2,Luxury Sedan,15,2
6247,https://www.sgcarmart.com/used_cars/info.php?ID=1251221&DL=4332&utm_content=SLeligible,BMW X4 xDrive20i M-Sport Sunroof,76900.0,24000.0,28-Oct-16,110000.0,2016,1210.0,Auto,42267.0,3/9/2024,41920.0,50688.0,55201.0,764,1997.0,1735.0,2,SUV,8,10
6248,https://www.sgcarmart.com/used_cars/info.php?ID=1329341&DL=2303,Mazda 3 1.5A Deluxe Sunroof,73800.0,14900.0,8-Jan-19,56100.0,2018,682.0,Auto,22891.0,3/9/2024,18062.0,18062.0,23568.0,1584,1496.0,1331.0,1,Mid-Sized Sedan,5,1
6249,https://www.sgcarmart.com/used_cars/info.php?ID=1293159&DL=3980&utm_content=SLeligible,Mercedes-Benz A-Class A180,105999.0,10970.0,4-Dec-14,96168.0,2014,740.0,Auto,62786.0,3/9/2024,22897.0,14056.0,78482.0,3502,1595.0,1395.0,3,Hatchback,10,12
6251,https://www.sgcarmart.com/used_cars/info.php?ID=1326109&DL=3801,Toyota Harrier 2.0A Elegance Panoramic Roof,43888.0,16890.0,14-Jun-16,92237.0,2016,1196.0,Auto,25243.0,3/9/2024,29157.0,27820.0,56000.0,635,1986.0,1610.0,2,SUV,8,6
6252,https://www.sgcarmart.com/used_cars/info.php?ID=1331245&DL=2199,Honda Jazz 1.5A RS,35800.0,16420.0,30-Jun-16,95558.0,2016,684.0,Auto,15083.0,3/9/2024,16872.0,11872.0,47020.0,641,1498.0,1046.0,3,Hatchback,8,6
6254,https://www.sgcarmart.com/used_cars/info.php?ID=1284869&DL=1000&utm_content=SLeligible,Porsche Cayman S 3.4A PDK,165000.0,29680.0,26-Mar-10,93500.0,2010,4602.0,Auto,19687.0,3/9/2024,96558.0,96558.0,35416.0,2007,3436.0,1450.0,4,Sports Car,14,3
6255,https://www.sgcarmart.com/used_cars/info.php?ID=1332357&DL=4073,Audi S5 Coupe 3.0A TFSI Quattro Sunroof,126800.0,25710.0,8-Nov-17,77000.0,2017,2380.0,Auto,74517.0,3/9/2024,65665.0,90197.0,49996.0,1159,2995.0,1690.0,2,Sports Car,7,11
6256,https://www.sgcarmart.com/used_cars/info.php?ID=1323234&DL=4465&utm_content=SLeligible,Nissan Sylphy 1.6A,51800.0,11130.0,30-Apr-14,76982.0,2014,816.0,Auto,36532.0,3/9/2024,15065.0,10065.0,39241.0,1676,1598.0,1205.0,2,Mid-Sized Sedan,10,4
6257,https://www.sgcarmart.com/used_cars/info.php?ID=1322800&DL=1149&utm_content=SLeligible,MINI Cooper S 2.0A,51688.0,20060.0,15-Aug-16,65616.0,2016,1210.0,Auto,24852.0,3/9/2024,27392.0,25349.0,56089.0,396,1998.0,1175.0,1,Sports Car,8,8
6258,https://www.sgcarmart.com/used_cars/info.php?ID=1326011&DL=1135,Honda Fit 1.3A GF,54800.0,13680.0,28-Jun-18,70800.0,2018,578.0,Auto,18062.0,3/9/2024,15177.0,5177.0,38510.0,1369,1317.0,1030.0,1,Hatchback,6,6
6263,https://www.sgcarmart.com/used_cars/info.php?ID=1278330&DL=2246&utm_content=SLeligible,Honda Civic 1.6A VTi,56800.0,14720.0,14-Nov-17,120000.0,2017,742.0,Auto,26434.0,3/9/2024,19584.0,19584.0,42900.0,1155,1597.0,1249.0,1,Mid-Sized Sedan,7,11
6268,https://www.sgcarmart.com/used_cars/info.php?ID=1319403&DL=4398&utm_content=SLeligible,Bentley Continental GT 4.0A V8,190800.0,29400.0,11-Dec-13,108000.0,2013,4334.0,Auto,29587.0,3/9/2024,172046.0,281683.0,45586.0,2345,3993.0,2295.0,5,Sports Car,11,12
6269,https://www.sgcarmart.com/used_cars/info.php?ID=1287215&DL=2014&utm_content=SLeligible,Toyota Raize 1.0A X,106800.0,13330.0,29-Jun-22,25334.0,2020,392.0,Auto,56940.0,3/9/2024,18692.0,5000.0,68001.0,2830,996.0,970.0,1,SUV,2,6
6272,https://www.sgcarmart.com/used_cars/info.php?ID=1331740&DL=3921,Toyota Alphard 3.0A Moonroof,33000.0,11970.0,7-Jun-07,170000.0,2007,3570.0,Auto,14908.0,3/9/2024,42496.0,46746.0,54088.0,1003,2994.0,1910.0,4,MPV,17,6
