,LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
652,https://www.sgcarmart.com/used_cars/info.php?ID=1313671&DL=1028&utm_content=SLeligible,Honda HR-V 1.5A DX,55800,13820,8-Jan-18,75000,2017,682,Auto,26589,3/9/2024,19116,19116,42339,1219,1496,1185,2,SUV
653,https://www.sgcarmart.com/used_cars/info.php?ID=1329095&DL=2934,Peugeot 3008 1.2A PureTech EAT6 Active,52955,14450,1-Nov-17,95000,2017,508,Auto,24280,3/9/2024,23300,14620,46778,1133,1199,1270,1,SUV
654,https://www.sgcarmart.com/used_cars/info.php?ID=1307028&DL=3382&utm_content=SLeligible,MINI Cooper Clubman 1.6A Hampton,71998,10630,13-Jun-11,168174,2011,1039,Auto,30673,3/9/2024,26997,26997,45272,2469,1598,1175,5,Hatchback
655,https://www.sgcarmart.com/used_cars/info.php?ID=1329269&DL=3570,Porsche Panamera G2 3.0A PDK,198888,42990,31-Mar-17,92000,2017,2380,Auto,118493,3/9/2024,113800,176840,48209,917,2995,1815,4,Sports Car
656,https://www.sgcarmart.com/used_cars/info.php?ID=1313761&DL=3518&utm_content=SLeligible,Nissan X-Trail 2.0A 7-Seater Sunroof,39500,14630,27-Jul-16,130510,2016,1210,Auto,23582,3/9/2024,22572,23601,56000,368,1997,1626,2,SUV
657,https://www.sgcarmart.com/used_cars/info.php?ID=1303340&DL=3048&utm_content=SLeligible,Volkswagen Jetta 1.4A TSI,25800,12490,28-Sep-11,160000,2011,806,Auto,9648,3/9/2024,20431,20431,23352,734,1390,1417,3,Mid-Sized Sedan
658,https://www.sgcarmart.com/used_cars/info.php?ID=1289275&DL=3750&utm_content=SLeligible,Honda Odyssey 2.4A Sunroof,50800,11290,4-Mar-09,175000,2008,2442,Auto,14854,3/9/2024,37839,37839,33018,1640,2354,1680,3,MPV
659,https://www.sgcarmart.com/used_cars/info.php?ID=1329570&DL=2303,Toyota Rav4 2.0A Premium,139800,18940,26-Feb-21,58261,2020,1198,Auto,55370,3/9/2024,30048,34068,46002,2342,1987,1530,1,SUV
660,https://www.sgcarmart.com/used_cars/info.php?ID=1324541&DL=1000,BMW 6 Series 630Ci,12000,16530,27-May-05,,2005,3573,Auto,5237,3/9/2024,76859,84545,72136,243,2996,1580,,Sports Car
661,https://www.sgcarmart.com/used_cars/info.php?ID=1324379&DL=2140&utm_content=SLeligible,Kia Stonic 1.0T SX Sunroof,66800,13010,17-Jun-19,75000,2019,392,Auto,22211,3/9/2024,19030,9030,33199,1733,998,1185,2,SUV
662,https://www.sgcarmart.com/used_cars/info.php?ID=1301934&DL=2133,Nissan Note 1.2A DIG-S,6800,,5-Sep-14,105466,2014,508,Auto,2517,3/9/2024,14549,5000,62890,1,1198,1080,2,Hatchback
663,https://www.sgcarmart.com/used_cars/info.php?ID=1239976&DL=2469&utm_content=SLeligible,Volvo XC60 T6,67800,10780,17-Dec-10,143541,2010,3262,Auto,25600,3/9/2024,45961,45961,40714,2283,2953,1894,3,SUV
664,https://www.sgcarmart.com/used_cars/info.php?ID=1155699&DL=3989&utm_content=SLeligible,BMW 5 Series 535i Sunroof,128800,19850,28-Feb-11,,2011,3307,Auto,29575,3/9/2024,64514,64514,45586,2344,2979,1700,,Luxury Sedan
665,https://www.sgcarmart.com/used_cars/info.php?ID=1323300&DL=3570&utm_content=SLeligible,Volkswagen Tiguan 2.0A TSI R-Line,173888,19560,15-Jul-22,41088,2022,1194,Auto,114893,3/9/2024,34381,40134,107800,2556,1984,1678,2,SUV
666,https://www.sgcarmart.com/used_cars/info.php?ID=1330669&DL=4189,Audi Q5 2.0A TFSI Quattro S-tronic Sport,108888,21750,1-Jun-18,122000,2018,1194,Auto,49940,3/9/2024,44970,54958,37989,1343,1984,1795,2,SUV
667,https://www.sgcarmart.com/used_cars/info.php?ID=1320799&DL=4166&utm_content=SLeligible,BMW 6 Series 630i Cabriolet,58800,13580,21-Jan-09,138000,2008,3573,Auto,13659,3/9/2024,88529,88529,31553,1558,2996,1750,,Sports Car
668,https://www.sgcarmart.com/used_cars/info.php?ID=1331443&DL=4168,Toyota Sienta 1.5A G,45000,15390,27-Feb-17,102000,2015,682,Auto,20428,3/9/2024,18598,13598,49430,883,1496,1320,1,MPV
669,https://www.sgcarmart.com/used_cars/info.php?ID=1327701&DL=1104,Subaru XV 1.6i-S,24800,11600,26-Feb-16,118800,2015,744,Auto,15302,3/9/2024,15274,15274,46651,517,1600,1480,3,SUV
670,https://www.sgcarmart.com/used_cars/info.php?ID=1319504&DL=1269&utm_content=SLeligible,Morgan Plus 4 2.0A,368888,39260,11-Jan-22,1381,2021,1210,Auto,161276,3/9/2024,104504,160108,56001,2682,1998,1130,2,Sports Car
671,https://www.sgcarmart.com/used_cars/info.php?ID=1317460&DL=3507&utm_content=SLeligible,Honda Civic 1.6A VTi,43000,16100,28-Sep-16,95100,2016,742,Auto,22786,3/9/2024,19491,19491,53694,734,1597,1249,1,Mid-Sized Sedan
672,https://www.sgcarmart.com/used_cars/info.php?ID=1281403&DL=3723&utm_content=SLeligible,Audi A4 1.8A TFSI MU,76800,12310,30-Nov-10,137000,2010,1366,Auto,24973,3/9/2024,36062,36062,40014,2256,1798,1450,2,Luxury Sedan
673,https://www.sgcarmart.com/used_cars/info.php?ID=1273445&DL=4162&utm_content=SLeligible,BMW 2 Series 216i Gran Tourer,78800,17600,27-Mar-18,101207,2017,684,Auto,34094,3/9/2024,28741,32238,36890,1278,1499,1480,3,MPV
674,https://www.sgcarmart.com/used_cars/info.php?ID=1331469&DL=4412,Audi A3 Sedan 1.4A TFSI Ambiente,28800,14180,23-Dec-15,63474,2015,624,Auto,18801,3/9/2024,27642,20699,56989,464,1395,1310,1,Luxury Sedan
675,https://www.sgcarmart.com/used_cars/info.php?ID=1311708&DL=3214&utm_content=SLeligible,Mercedes-Benz V-Class V260L Avantgarde,150800,26600,12-Feb-19,67000,2018,1202,Auto,60765,3/9/2024,51794,65230,33989,1618,1991,2460,2,MPV
676,https://www.sgcarmart.com/used_cars/info.php?ID=1332791&DL=2976,Toyota Voxy Hybrid 1.8A SZ,224800,21280,26-Jul-24,8,MPV,974,2024,101293,3/9/2024,,,100000,3287,1797,1700,1,
677,https://www.sgcarmart.com/used_cars/info.php?ID=1298071&DL=1369,BMW 3 Series 325i Cabriolet,63888,,30-Apr-24,,1988,280,Manual,9471,3/9/2024,6140,6140,9807,3501,2494,1310,1,Sports Car
678,https://www.sgcarmart.com/used_cars/info.php?ID=1324623&DL=3283,Nissan Qashqai 1.2A DIG-T,24800,12190,27-Feb-16,86000,2015,508,Auto,15003,3/9/2024,18454,13454,51301,518,1197,1285,3,SUV
679,https://www.sgcarmart.com/used_cars/info.php?ID=1323499&DL=1000,Mercedes-Benz 280CE,59880,7060,24-Feb-23,,1979,280,Auto,,3/9/2024,4800,4800,10838,3070,2746,1450,2,Sports Car
680,https://www.sgcarmart.com/used_cars/info.php?ID=1328289&DL=1015,Honda Shuttle Hybrid 1.5A,82800,14920,26-Sep-19,88900,2018,682,Auto,30411,3/9/2024,23206,14489,38602,1827,1496,1190,1,Stationwagon
681,https://www.sgcarmart.com/used_cars/info.php?ID=1331378&DL=1000&utm_content=SLeligible,Toyota Alphard 2.5A S Moonroof,118444,34200,29-Jun-17,,2016,1792,Auto,40770,3/9/2024,37308,44232,50526,1005,2493,1980,3,MPV
682,https://www.sgcarmart.com/used_cars/info.php?ID=1290023&DL=3142&utm_content=SLeligible,Honda Civic Hybrid 1.5A,83800,11070,30-Mar-12,145287,Mid-Sized,889,2012,44814,3/9/2024,,,59179,2741,1497,1280,4,
683,https://www.sgcarmart.com/used_cars/info.php?ID=1320268&DL=2817&utm_content=SLeligible,Jaguar E-PACE 2.0A S,125800,18580,21-Jul-20,66000,2019,1210,Auto,45419,3/9/2024,29378,33130,34989,1832,1997,1757,2,SUV
684,https://www.sgcarmart.com/used_cars/info.php?ID=1316886&DL=1339&utm_content=SLeligible,Mitsubishi Lancer EX 1.5A GLS,48800,11270,2-Jan-09,180000,2008,1026,Auto,11282,3/9/2024,18835,8035,26047,1559,1499,1313,4,Mid-Sized Sedan
685,https://www.sgcarmart.com/used_cars/info.php?ID=1331085&DL=2849,Audi A4 2.0A TFSI S-tronic,120200,18230,11-Mar-20,54400,2019,1194,Auto,47774,3/9/2024,33713,39199,33301,2012,1984,1480,1,Luxury Sedan
686,https://www.sgcarmart.com/used_cars/info.php?ID=1304206&DL=2952&utm_content=SLeligible,Mercedes-Benz GLA-Class GLA200 Urban Edition,128800,12870,19-Sep-14,135000,2014,740,Auto,,3/9/2024,28592,22029,,0,1595,1435,1,SUV
687,https://www.sgcarmart.com/used_cars/info.php?ID=1327213&DL=4500,Subaru Forester 2.0i-L Sunroof,14000,,24-Sep-14,220000,2014,1208,Auto,8233,3/9/2024,15708,15708,69001,0,1995,1600,2,SUV
688,https://www.sgcarmart.com/used_cars/info.php?ID=1329481&DL=3074,Mercedes-Benz E-Class E200 Avantgarde,87800,23240,7-Dec-16,96070,2016,1202,Auto,54359,3/9/2024,54809,70657,53001,823,1991,1605,1,Luxury Sedan
689,https://www.sgcarmart.com/used_cars/info.php?ID=1329006&DL=4030&utm_content=SLeligible,Audi TT Roadster 2.0A TFSI,75800,12840,30-Jul-10,124000,2010,1791,Auto,19819,3/9/2024,52880,52880,33568,1831,1984,1315,3,Sports Car
690,https://www.sgcarmart.com/used_cars/info.php?ID=1309582&DL=1032&utm_content=SLeligible,Mercedes-Benz A-Class A180 Progressive,152800,16840,31-Aug-22,19948,2022,586,Auto,97563,3/9/2024,31714,36400,87889,2592,1332,1365,1,Hatchback
691,https://www.sgcarmart.com/used_cars/info.php?ID=1329996&DL=2984,BMW 3 Series 320i Gran Turismo,37800,19870,5-Jun-15,103000,2013,1210,Auto,28517,3/9/2024,41981,45774,75000,271,1997,1635,5,Luxury Sedan
692,https://www.sgcarmart.com/used_cars/info.php?ID=1326571&DL=2191,BMW 2 Series 216i Gran Tourer Luxury,79800,15620,30-Jul-18,126000,2018,684,Auto,37229,3/9/2024,32596,37635,32699,1101,1499,1480,2,MPV
693,https://www.sgcarmart.com/used_cars/info.php?ID=1325671&DL=1339,BMW X3 sDrive20i M-Sport,145800,23430,26-Sep-19,70500,2019,1210,Auto,59505,3/9/2024,44544,54362,37000,1827,1998,1660,1,SUV
694,https://www.sgcarmart.com/used_cars/info.php?ID=1310929&DL=4454&utm_content=SLeligible,BMW 1 Series 118i 5DR,91800,12670,6-Mar-12,,2012,965,Auto,34600,3/9/2024,30680,30680,47765,2622,1598,1315,6,Hatchback
695,https://www.sgcarmart.com/used_cars/info.php?ID=1329423&DL=3642,Toyota Wish 1.8A,19988,10970,24-Jul-06,177000,2006,1458,Auto,8832,3/9/2024,21326,23459,48479,642,1794,1300,,MPV
696,https://www.sgcarmart.com/used_cars/info.php?ID=1299081&DL=4228&utm_content=SLeligible,Maserati Ghibli S 3.0A,120000,24040,27-Oct-16,120193,2014,2362,Auto,94321,3/9/2024,91590,136862,56889,763,2979,1875,4,Luxury Sedan
697,https://www.sgcarmart.com/used_cars/info.php?ID=1294468&DL=2029&utm_content=SLeligible,Hyundai Avante 1.6A GLS S,89900,13860,13-Aug-20,,2020,738,Auto,30887,3/9/2024,15036,15036,33000,1864,1591,1345,1,Mid-Sized Sedan
698,https://www.sgcarmart.com/used_cars/info.php?ID=1320260&DL=4343&utm_content=SLeligible,Mercedes-Benz S-Class S350L,70000,11600,16-Sep-10,155000,2010,4430,Auto,21085,3/9/2024,102322,102322,34935,2192,3498,1850,5,Luxury Sedan
699,https://www.sgcarmart.com/used_cars/info.php?ID=1330267&DL=1079,MINI Cooper S 1.6A Sunroof,38800,12460,16-Oct-07,148000,2007,1113,Auto,13259,3/9/2024,38845,42730,42564,1127,1598,1155,3,Sports Car
700,https://www.sgcarmart.com/used_cars/info.php?ID=1313914&DL=1193&utm_content=SLeligible,Hyundai Avante 1.6A GLS S,79800,14100,21-Oct-19,55000,2019,738,Auto,27510,3/9/2024,14843,14843,31917,1862,1591,1345,1,Mid-Sized Sedan
701,https://www.sgcarmart.com/used_cars/info.php?ID=1309235&DL=3318&utm_content=SLeligible,Audi Q2 1.0A TFSI S-tronic,89800,16000,12-Jun-19,78000,2019,392,Auto,33148,3/9/2024,24924,26894,30009,1738,999,1315,1,SUV
702,https://www.sgcarmart.com/used_cars/info.php?ID=1325607&DL=4591,Mercedes-Benz C-Class C180 Avantgarde,86800,20230,16-Nov-17,,2017,740,Auto,44368,3/9/2024,37239,44135,49000,1157,1595,1425,2,Luxury Sedan
703,https://www.sgcarmart.com/used_cars/info.php?ID=1329549&DL=1368&utm_content=SLeligible,Maserati GranTurismo 4.2A,100000,15800,19-Aug-11,148089,2011,5632,Auto,25767,3/9/2024,91535,91535,40714,2288,4244,1880,,Sports Car
704,https://www.sgcarmart.com/used_cars/info.php?ID=1322871&DL=1000&utm_content=SLeligible,Honda Jazz 1.3A,60800,14060,16-Oct-18,58100,2018,578,Auto,14031,3/9/2024,15812,5812,24195,1492,1318,1052,1,Hatchback
705,https://www.sgcarmart.com/used_cars/info.php?ID=1303510&DL=1000&utm_content=SLeligible,Mercedes-Benz E-Class E300 Coupe Sunroof,160000,33100,29-Nov-17,26000,2017,1202,Auto,87355,3/9/2024,74347,105825,57390,1160,1991,1845,2,Sports Car
706,https://www.sgcarmart.com/used_cars/info.php?ID=1240237&DL=2175&utm_content=SLeligible,BMW X5 M Competition,388800,43630,7-Dec-20,49000,2019,4568,Auto,199175,3/9/2024,144051,231292,41503,2283,4395,2310,1,SUV
707,https://www.sgcarmart.com/used_cars/info.php?ID=1332835&DL=4228,Toyota Corolla Altis 1.6A,13800,,17-Sep-14,46000,2014,742,Auto,7059,3/9/2024,18650,13650,65710,3,1598,1205,1,Mid-Sized Sedan
708,https://www.sgcarmart.com/used_cars/info.php?ID=908627&DL=2093&utm_content=SLeligible,Aston Martin Vanquish 6.0A,500000,98120,25-Sep-17,16800,2016,6976,Auto,274484,3/9/2024,237757,399963,48001,1096,5935,1739,1,Sports Car
709,https://www.sgcarmart.com/used_cars/info.php?ID=1282219&DL=4591&utm_content=SLeligible,Mercedes-Benz CLA-Class CLA180 Shooting Brake,47800,18510,6-Jun-16,,2015,740,Auto,25284,3/9/2024,31216,30703,47889,637,1595,1460,2,Stationwagon
710,https://www.sgcarmart.com/used_cars/info.php?ID=1312527&DL=4553&utm_content=SLeligible,BMW 5 Series 530i M-Sport,97000,23730,2-May-17,,2017,1210,Auto,55196,3/9/2024,53252,67854,54501,948,1998,1540,5,Luxury Sedan
711,https://www.sgcarmart.com/used_cars/info.php?ID=1328415&DL=3456,Honda Civic 1.6A VTi,40888,14220,10-Nov-16,100000,2016,742,Auto,23234,3/9/2024,19689,19689,52301,796,1597,1249,2,Mid-Sized Sedan
712,https://www.sgcarmart.com/used_cars/info.php?ID=1331986&DL=3004,Toyota C-HR Hybrid 1.8A S,93800,15690,24-Dec-19,76000,SUV,974,2017,35938,3/9/2024,,,37900,1915,1797,1440,1,
713,https://www.sgcarmart.com/used_cars/info.php?ID=1313743&DL=3283&utm_content=SLeligible,Toyota Vellfire 2.5A Sunroof,106800,25840,25-Sep-17,119000,2017,1792,Auto,51736,3/9/2024,45431,55604,51000,1096,2494,2065,3,MPV
714,https://www.sgcarmart.com/used_cars/info.php?ID=1329766&DL=1000&utm_content=SLeligible,Jeep Patriot 2.4A,77800,10990,28-Oct-11,105000,2010,2124,Auto,41133,3/9/2024,22476,22476,58124,2562,2359,1570,3,SUV
715,https://www.sgcarmart.com/used_cars/info.php?ID=1227336&DL=3405&utm_content=SLeligible,Honda Civic Type-R 2.0M,89800,24550,1-Jul-08,,2008,1815,Manual,14952,3/9/2024,26151,26151,40881,1312,1998,1270,6,Sports Car
716,https://www.sgcarmart.com/used_cars/info.php?ID=1332668&DL=2025,Toyota Sienta 1.5A Elegance,59888,14690,12-Feb-18,116388,2018,682,Auto,24838,3/9/2024,18683,18683,36890,1253,1496,1350,1,MPV
717,https://www.sgcarmart.com/used_cars/info.php?ID=1247959&DL=4061&utm_content=SLeligible,Toyota Alphard Hybrid 2.5A,360888,33540,31-Oct-23,15,MPV,,2023,172711,3/9/2024,,,140889,3322,2487,2155,1,
718,https://www.sgcarmart.com/used_cars/info.php?ID=1325268&DL=2454,Toyota Alphard Hybrid 2.5A Z,348800,32240,24-Jun-24,80,MPV,1784,2024,130532,3/9/2024,,,102001,3555,2487,2200,1,
719,https://www.sgcarmart.com/used_cars/info.php?ID=1302860&DL=3283&utm_content=SLeligible,Honda Stepwagon 1.5A G,64800,19810,27-Mar-17,88000,2016,682,Auto,29832,3/9/2024,25851,28192,51000,913,1496,1650,2,MPV
720,https://www.sgcarmart.com/used_cars/info.php?ID=1289610&DL=3003&utm_content=SLeligible,Porsche 911 GT3 Touring,1080,115120,13-Jul-23,1017,2023,3944,Manual,141602,3/9/2024,200525,381155,102002,2929,3996,1493,2,Sports Car
721,https://www.sgcarmart.com/used_cars/info.php?ID=1294700&DL=2030&utm_content=SLeligible,Mercedes-Benz A-Class A200,109533,13700,28-May-13,91400,2013,888,Auto,59259,3/9/2024,26303,18825,74099,2593,1595,1395,4,Hatchback
722,https://www.sgcarmart.com/used_cars/info.php?ID=1320140&DL=1001&utm_content=SLeligible,SEAT Alhambra 1.4A TSI DSG Style,122800,16750,29-Oct-20,82067,2019,624,Auto,54807,3/9/2024,33889,39445,40990,2225,1395,1768,2,MPV
723,https://www.sgcarmart.com/used_cars/info.php?ID=1296907&DL=3908,BMW X5 xDrive35i 7-Seater,80800,36770,29-Sep-15,136000,2014,2362,Auto,52070,3/9/2024,61676,83017,60001,370,2979,2030,3,SUV
724,https://www.sgcarmart.com/used_cars/info.php?ID=1329961&DL=2341,Mercedes-Benz E-Class E200 Edition E,52000,18810,4-Nov-15,,2015,1202,Auto,40038,3/9/2024,48634,60088,59889,425,1991,1655,2,Luxury Sedan
725,https://www.sgcarmart.com/used_cars/info.php?ID=1308904&DL=3321&utm_content=SLeligible,Audi RS 6 Avant Mild Hybrid 4.0A TFSI Quattro,438000,46730,12-Apr-22,24000,Stationwagon,3944,2021,186495,3/9/2024,,,82501,2773,3996,2175,2,
726,https://www.sgcarmart.com/used_cars/info.php?ID=1294661&DL=3184&utm_content=SLeligible,Audi Q3 2.0A TFSI Quattro S-tronic,189988,22280,24-May-22,33899,2022,1194,Auto,100969,3/9/2024,31343,35881,95889,2795,1984,1695,1,SUV
727,https://www.sgcarmart.com/used_cars/info.php?ID=1295548&DL=1032&utm_content=SLeligible,Citroen C4 Cactus 1.2A PureTech,54800,11400,30-Aug-18,79863,2018,508,Auto,24900,3/9/2024,18671,18671,31997,1131,1199,1050,1,SUV
728,https://www.sgcarmart.com/used_cars/info.php?ID=1326406&DL=3795&utm_content=SLeligible,Toyota Corolla Altis 1.6A,59800,11950,19-Nov-14,72560,2014,742,Auto,,3/9/2024,19144,14144,,1825,1598,1205,1,Mid-Sized Sedan
729,https://www.sgcarmart.com/used_cars/info.php?ID=1324199&DL=1228&utm_content=SLeligible,Volvo S80 2.5T,37999,10010,20-Jun-08,83500,2008,2736,Auto,14384,3/9/2024,41459,41459,37906,1371,2521,1646,2,Luxury Sedan
730,https://www.sgcarmart.com/used_cars/info.php?ID=1331963&DL=4108,Toyota Harrier Hybrid 2.5A Premium,174800,21310,26-Jan-22,15000,SUV,1784,2021,86382,3/9/2024,,,82001,2677,2487,1665,1,
731,https://www.sgcarmart.com/used_cars/info.php?ID=1311701&DL=4074&utm_content=SLeligible,MINI One 1.5A,119000,16170,24-Jun-21,35000,2021,684,Auto,46483,3/9/2024,29257,17960,48510,2460,1499,1180,3,Hatchback
732,https://www.sgcarmart.com/used_cars/info.php?ID=1321386&DL=4727&utm_content=SLeligible,Nissan Note e-POWER Hybrid 1.2A Premium,104800,14330,4-Oct-21,40000,Hatchback,714,2021,37943,3/9/2024,,,46689,2585,1198,1220,1,
733,https://www.sgcarmart.com/used_cars/info.php?ID=1331623&DL=3627&utm_content=SLeligible,Audi A3 Sedan 1.4A TFSI Ambiente,110800,11070,25-Sep-14,101780,2014,624,Auto,,3/9/2024,27202,15083,,0,1395,1310,2,Luxury Sedan
734,https://www.sgcarmart.com/used_cars/info.php?ID=1309710&DL=3003&utm_content=SLeligible,Rolls-Royce Wraith 6.6A,1280,167730,25-Jun-20,8250,2019,8004,Auto,480413,3/9/2024,355289,611521,37500,2096,6592,2435,1,Sports Car
735,https://www.sgcarmart.com/used_cars/info.php?ID=1296203&DL=3100&utm_content=SLeligible,Volkswagen Passat CC 1.8T,57800,12630,2-Apr-09,100000,2009,1464,Auto,15107,3/9/2024,30484,30484,33018,1648,1798,1430,4,Luxury Sedan
736,https://www.sgcarmart.com/used_cars/info.php?ID=1331449&DL=4277,Toyota Previa 2.4A Aeras Moonroof,79800,21200,28-Jun-17,89000,2017,1638,Auto,39763,3/9/2024,34489,40285,55414,1004,2362,1775,2,MPV
737,https://www.sgcarmart.com/used_cars/info.php?ID=1289450&DL=3597&utm_content=SLeligible,Volkswagen Passat 1.8A TFSI Sunroof,66000,13630,28-Feb-18,121281,2017,976,Auto,37619,3/9/2024,32118,36966,39000,1249,1798,1480,2,Luxury Sedan
738,https://www.sgcarmart.com/used_cars/info.php?ID=1310592&DL=3387&utm_content=SLeligible,Toyota Wish 1.8A Elegance,43800,15530,8-Nov-16,123000,2016,976,Auto,24260,3/9/2024,19955,19955,56410,794,1798,1360,1,MPV
739,https://www.sgcarmart.com/used_cars/info.php?ID=1305575&DL=3079&utm_content=SLeligible,Mercedes-Benz CLA-Class CLA250 Sport,136500,13640,26-May-15,141103,2015,1202,Auto,,3/9/2024,35249,31349,,0,1991,1480,2,Luxury Sedan
740,https://www.sgcarmart.com/used_cars/info.php?ID=1309848&DL=1399&utm_content=SLeligible,Lexus ES250 Executive Sunroof,90800,18470,8-Jun-18,54300,2018,1792,Auto,42028,3/9/2024,36195,42673,37989,1369,2494,1615,3,Luxury Sedan
741,https://www.sgcarmart.com/used_cars/info.php?ID=1323750&DL=3103,Volkswagen Golf Mild Hybrid 1.5A eTSI DSG Life,146988,15930,27-Jun-23,26360,Hatchback,684,2023,86757,3/9/2024,,,96206,3193,1498,1378,1,
742,https://www.sgcarmart.com/used_cars/info.php?ID=1330351&DL=3175,Mitsubishi Attrage 1.2A,88866,12830,28-May-21,,2021,506,Auto,31888,3/9/2024,14691,5000,41801,2434,1193,945,2,Mid-Sized Sedan
743,https://www.sgcarmart.com/used_cars/info.php?ID=1275157&DL=4461&utm_content=SLeligible,Citroen DS4 Crossback Diesel 1.6A BlueHDi,41500,11660,23-Aug-17,77500,SUV,1144,2016,21343,3/9/2024,,,44002,769,1560,1310,2,
744,https://www.sgcarmart.com/used_cars/info.php?ID=1315842&DL=2178&utm_content=SLeligible,Mercedes-Benz GLC-Class GLC300 Coupe Mild Hybrid AMG Line,198800,26350,18-Dec-20,62000,SUV,1202,2020,77904,3/9/2024,,,45012,2284,1991,1825,1,
745,https://www.sgcarmart.com/used_cars/info.php?ID=1246845&DL=3722&utm_content=SLeligible,Honda Jazz 1.3A,62800,14330,9-Nov-18,60600,2018,578,Auto,16620,3/9/2024,15689,5689,30209,1525,1318,1052,1,Hatchback
746,https://www.sgcarmart.com/used_cars/info.php?ID=1325788&DL=3475,Nissan Note e-POWER Hybrid 1.2A Premium,102255,13990,30-Sep-21,45000,Hatchback,714,2021,38853,3/9/2024,,,48000,2561,1198,1220,1,
747,https://www.sgcarmart.com/used_cars/info.php?ID=1323853&DL=2023&utm_content=SLeligible,Honda Shuttle Hybrid 1.5A,35888,15620,24-Oct-16,,Stationwagon,682,2016,13505,3/9/2024,,,49156,760,1496,1190,3,
748,https://www.sgcarmart.com/used_cars/info.php?ID=1306584&DL=4579&utm_content=SLeligible,Chevrolet Sonic 1.4A LTZ,23500,9640,25-May-16,103500,2015,626,Auto,15693,3/9/2024,13823,13823,47020,606,1398,1220,1,Mid-Sized Sedan
749,https://www.sgcarmart.com/used_cars/info.php?ID=1297852&DL=2296&utm_content=SLeligible,BMW 2 Series 218i Convertible,109800,20010,28-Jan-19,49000,2018,684,Auto,44864,3/9/2024,36709,43393,32909,1584,1499,1520,2,Sports Car
750,https://www.sgcarmart.com/used_cars/info.php?ID=1330280&DL=2725,Mitsubishi Attrage 1.2A,43800,13300,12-Oct-17,18000,2017,506,Auto,14425,3/9/2024,13666,5000,36001,1133,1193,940,1,Mid-Sized Sedan
751,https://www.sgcarmart.com/used_cars/info.php?ID=1309311&DL=3875&utm_content=SLeligible,Ferrari FF,458800,61890,25-Sep-12,,2012,8986,Auto,58593,3/9/2024,378126,378126,79034,2683,6262,1880,4,Sports Car
752,https://www.sgcarmart.com/used_cars/info.php?ID=1325768&DL=1032,Honda Jazz 1.3A,42800,13670,22-May-17,65578,2016,578,Auto,20873,3/9/2024,16462,11462,51600,978,1318,1040,1,Hatchback
753,https://www.sgcarmart.com/used_cars/info.php?ID=1332567&DL=1000&utm_content=SLeligible,BMW 3 Series 328i,135000,17250,26-Sep-12,142000,2012,1452,Auto,74380,3/9/2024,42171,42171,95025,2832,1997,1455,3,Luxury Sedan
754,https://www.sgcarmart.com/used_cars/info.php?ID=1319794&DL=1387&utm_content=SLeligible,Toyota Wish 1.8A,38800,14100,20-Sep-16,148000,2016,976,Auto,23807,3/9/2024,19955,19955,57903,736,1798,1360,1,MPV
755,https://www.sgcarmart.com/used_cars/info.php?ID=1327243&DL=2097,Toyota Sienta 1.5A G,29888,15890,20-Jan-16,117121,2015,682,Auto,14996,3/9/2024,20706,15989,45002,491,1496,1320,1,MPV
756,https://www.sgcarmart.com/used_cars/info.php?ID=1310340&DL=4413&utm_content=SLeligible,Mazda 3 Mild Hybrid 1.5A Elegance Sunroof,89800,15460,24-Dec-19,56339,Mid-Sized,682,2019,29124,3/9/2024,,,32889,1915,1496,1397,1,
757,https://www.sgcarmart.com/used_cars/info.php?ID=1291280&DL=4346&utm_content=SLeligible,Citroen C3 Aircross 1.2A PureTech Shine,58800,13240,8-May-18,110000,2017,508,Auto,26670,3/9/2024,20150,20210,36810,1339,1199,1203,2,SUV
758,https://www.sgcarmart.com/used_cars/info.php?ID=1312473&DL=1172,Mitsubishi Lancer EX 1.6A,18800,15020,22-Jul-15,58598,2015,738,Auto,10750,3/9/2024,11175,11175,58700,8,1590,1289,1,Mid-Sized Sedan
759,https://www.sgcarmart.com/used_cars/info.php?ID=1218137&DL=2976&utm_content=SLeligible,Mercedes-Benz E-Class E200d,105800,25540,19-Dec-17,,Luxury,1734,2017,45929,3/9/2024,,,54334,1190,1950,1700,3,
760,https://www.sgcarmart.com/used_cars/info.php?ID=1329697&DL=2870,Volkswagen Passat 1.8A TSI Sunroof,78988,14010,28-Dec-18,81000,2018,976,Auto,39292,3/9/2024,32149,37009,31001,1554,1798,1480,1,Luxury Sedan
761,https://www.sgcarmart.com/used_cars/info.php?ID=1327892&DL=3863&utm_content=SLeligible,Mercedes-Benz E-Class E200 CGI,67500,11920,3-May-10,171984,2009,1461,Auto,19010,3/9/2024,51195,51195,33568,2044,1796,1615,5,Luxury Sedan
762,https://www.sgcarmart.com/used_cars/info.php?ID=1327180&DL=3759,Honda Shuttle 1.5A G,32800,14740,17-Aug-16,87000,2016,682,Auto,14701,3/9/2024,18107,8107,52503,398,1496,1130,3,Stationwagon
